InvoiceNo,InvoiceDate,CustomerID,Quantity,UnitPrice
203276,2022-10-27,10326,10,56.93
206447,2022-06-19,10302,1,23.08
205499,2022-10-23,10498,5,21.42
206273,2022-12-19,10364,7,22.82
201299,2022-05-10,10379,8,32.26
205818,2022-06-05,10427,2,44.26
206701,2022-03-15,10493,4,46.29
204994,2022-12-08,10021,2,20.66
207489,2022-03-31,10407,4,20.19
209727,2022-03-08,10107,6,20.94
208269,2022-08-24,10336,6,31.32
202831,2022-07-19,10303,2,29.81
202721,2022-11-28,10117,4,20.59
201532,2022-08-15,10124,4,37.89
208429,2022-12-14,10399,1,102.65
205253,2022-08-21,10281,2,25.73
201996,2022-09-23,10292,3,26.66
205311,2022-03-27,10203,5,43.81
200277,2022-04-12,10051,8,25.04
203089,2022-08-02,10271,6,46.27
200523,2022-04-18,10324,3,23.12
204275,2022-06-14,10277,6,82.77
205365,2022-04-01,10141,7,39.35
203122,2022-07-11,10470,6,24.29
208167,2022-12-01,10275,10,24.67
205190,2022-03-27,10290,6,25.61
204575,2022-08-10,10334,1,65.78
207727,2022-12-29,10381,3,17.56
201797,2022-04-11,10452,7,23.71
202131,2022-08-14,10496,4,25.01
207322,2022-12-30,10373,4,32.86
206500,2022-03-01,10052,7,28.92
200815,2022-09-07,10494,9,15.71
208634,2022-02-17,10027,2,27.12
206666,2022-04-27,10157,9,31.51
200142,2022-08-15,10239,3,24.19
201410,2022-12-28,10156,6,46.68
200534,2022-02-02,10291,4,52.44
209908,2022-02-13,10136,1,31.84
203364,2022-06-14,10144,9,37.16
201032,2022-12-11,10106,6,11.24
203342,2022-10-19,10420,8,26.83
209602,2022-12-03,10158,2,54.73
206085,2022-12-10,10146,7,26.8
204500,2022-10-14,10002,6,22.91
201172,2022-12-30,10433,2,103.42
209080,2022-08-13,10077,2,82.23
204517,2022-10-13,10132,4,41.84
208007,2022-07-23,10090,4,58.53
201641,2022-06-21,10345,3,10.88
200471,2022-01-12,10350,8,22.34
202940,2022-11-03,10459,7,26.18
208738,2022-05-01,10263,2,29.43
204726,2022-09-01,10351,3,25.92
207670,2022-06-01,10108,10,9.25
203723,2022-06-01,10074,9,40.17
200363,2022-07-07,10039,5,43.46
203309,2022-01-13,10397,2,73.77
200545,2022-04-01,10159,3,22.33
203240,2022-07-19,10071,8,21.43
206665,2022-03-15,10447,4,8.67
201936,2022-09-13,10312,2,28.59
209154,2022-10-03,10241,2,51.96
200882,2022-11-24,10426,6,24.39
203840,2022-11-25,10445,8,96.71
206923,2022-03-12,10298,7,29.13
209062,2022-03-19,10440,4,35.64
204611,2022-10-11,10036,2,16.75
209057,2022-05-10,10084,9,38.23
205204,2022-02-12,10452,4,12.31
207288,2022-01-08,10374,9,46.85
203203,2022-01-13,10263,5,47.57
202244,2022-08-01,10310,7,65.34
200018,2022-04-21,10385,5,19.89
200641,2022-10-18,10172,2,35.88
203083,2022-01-23,10376,6,43.9
205200,2022-10-29,10173,7,41.31
208521,2022-09-11,10362,6,21.48
200865,2022-01-15,10047,3,10.01
200773,2022-05-10,10379,10,39.39
204732,2022-03-02,10141,8,30.68
203518,2022-04-25,10375,3,24.94
206795,2022-11-16,10406,5,48.52
206984,2022-11-04,10118,9,32.38
202567,2022-11-21,10277,5,17.12
201674,2022-03-08,10214,7,12.61
200739,2022-09-06,10220,7,18.83
201545,2022-06-24,10393,5,109.56
209327,2022-12-05,10026,2,47.53
205127,2022-01-02,10009,5,36.39
206947,2022-06-21,10271,7,30.24
206620,2022-11-30,10010,7,29.26
209065,2022-10-11,10472,4,59.36
204555,2022-02-23,10378,1,25.91
205645,2022-03-08,10121,6,44.19
208943,2022-04-12,10125,3,27.82
207124,2022-04-30,10170,5,87.36
209045,2022-07-10,10072,4,48.0
203732,2022-10-31,10152,2,61.73
202283,2022-02-16,10208,7,24.72
209521,2022-08-10,10049,5,56.21
208669,2022-01-21,10154,7,28.32
206998,2022-06-07,10347,9,34.99
205413,2022-12-14,10293,4,75.0
201269,2022-06-08,10068,5,19.66
207868,2022-08-23,10050,9,36.66
202603,2022-05-30,10152,10,41.22
205961,2022-09-14,10019,4,42.95
209661,2022-06-14,10100,5,26.43
208569,2022-03-18,10060,5,93.98
207557,2022-03-26,10167,8,17.33
201680,2022-02-15,10202,4,68.68
208433,2022-02-16,10345,4,60.8
209111,2022-08-01,10146,7,85.67
205682,2022-02-28,10403,5,14.97
208084,2022-02-23,10164,6,21.45
205367,2022-12-08,10458,6,69.82
200069,2022-01-12,10481,6,12.95
203924,2022-07-11,10439,10,14.83
206200,2022-01-06,10242,5,25.94
202007,2022-11-05,10069,5,36.45
208992,2022-05-24,10175,9,73.41
208119,2022-12-12,10049,8,30.19
202779,2022-09-18,10483,4,24.43
204920,2022-03-14,10108,7,38.69
200755,2022-06-23,10226,8,41.88
206495,2022-08-20,10161,9,41.29
205935,2022-09-27,10119,5,30.3
209513,2022-12-28,10149,3,12.46
202330,2022-08-10,10465,4,20.93
205705,2022-02-21,10150,10,67.37
208301,2022-04-26,10432,6,36.36
201016,2022-01-26,10293,10,28.18
207347,2022-02-22,10143,5,57.92
208216,2022-12-31,10419,9,18.82
204938,2022-01-29,10476,3,29.59
202838,2022-01-19,10455,2,35.48
200737,2022-10-30,10160,6,26.56
206200,2022-10-06,10011,7,34.83
208371,2022-04-27,10138,5,30.15
200231,2022-04-16,10457,1,16.45
201917,2022-11-05,10078,3,36.26
208534,2022-08-15,10077,3,17.04
205918,2022-12-18,10441,4,35.97
202623,2022-07-05,10254,10,65.83
208646,2022-09-18,10409,6,28.77
206401,2022-01-16,10258,5,18.44
207072,2022-09-30,10320,1,31.08
202276,2022-06-09,10291,6,21.85
207393,2022-12-24,10263,9,44.58
208787,2022-09-07,10085,1,30.75
203874,2022-08-12,10146,8,77.86
204530,2022-09-13,10323,8,59.23
207164,2022-06-29,10042,3,30.68
204497,2022-01-20,10374,9,47.36
207933,2022-04-22,10125,8,27.2
202135,2022-04-30,10167,3,33.68
206727,2022-07-13,10425,10,27.64
201565,2022-04-21,10241,5,48.58
200308,2022-07-29,10459,3,67.8
208534,2022-01-01,10487,5,49.37
208627,2022-02-27,10280,9,52.51
208368,2022-04-03,10188,4,52.54
200138,2022-08-09,10302,6,43.62
200193,2022-07-30,10019,3,18.73
203257,2022-08-20,10068,3,77.52
203235,2022-09-19,10218,5,81.63
200942,2022-12-30,10102,8,29.46
204620,2022-04-13,10042,8,27.51
205720,2022-02-19,10288,3,44.98
206353,2022-04-20,10167,8,43.62
204957,2022-03-29,10109,8,29.93
209145,2022-01-20,10494,3,17.73
209494,2022-01-14,10036,10,38.58
203381,2022-05-13,10232,10,43.63
205839,2022-10-23,10229,2,47.6
202880,2022-02-03,10353,10,39.43
204887,2022-07-27,10164,2,28.92
200545,2022-10-28,10387,9,54.43
201927,2022-07-18,10073,7,34.22
204152,2022-03-21,10136,6,26.25
200004,2022-03-12,10353,7,30.26
205533,2022-06-04,10379,8,13.83
209554,2022-03-19,10070,1,30.23
205378,2022-03-19,10425,8,46.72
206233,2022-06-21,10487,3,39.25
202663,2022-10-16,10196,3,70.83
209465,2022-02-02,10269,6,29.04
203326,2022-10-27,10049,4,42.25
203659,2022-10-03,10316,4,49.22
201131,2022-01-07,10130,4,106.85
204763,2022-06-09,10444,10,35.6
206737,2022-08-28,10005,9,19.65
205092,2022-01-24,10428,8,50.6
206022,2022-08-02,10027,3,84.17
203159,2022-03-11,10160,1,28.18
206159,2022-08-04,10149,1,50.43
207318,2022-04-14,10264,1,61.21
208445,2022-08-03,10230,4,55.07
205307,2022-02-23,10200,6,35.26
208520,2022-10-21,10050,4,23.35
203044,2022-11-26,10067,3,31.8
209612,2022-12-02,10300,8,41.65
205636,2022-07-22,10381,8,52.15
202892,2022-10-15,10058,6,39.13
205288,2022-02-14,10259,9,27.39
205812,2022-11-13,10342,10,43.71
200654,2022-07-17,10326,1,50.91
205481,2022-08-04,10130,8,40.04
200759,2022-11-05,10215,6,21.8
206782,2022-11-28,10172,1,30.24
201798,2022-07-03,10258,4,53.19
205159,2022-01-27,10102,5,16.58
208446,2022-06-15,10209,7,11.63
205262,2022-11-14,10291,8,70.39
203823,2022-10-01,10354,9,42.76
201876,2022-12-31,10471,6,44.85
206154,2022-04-13,10286,10,19.33
207787,2022-11-29,10116,9,47.88
204516,2022-04-14,10264,4,38.0
203734,2022-09-02,10150,8,15.0
209436,2022-11-01,10300,3,67.5
205972,2022-06-18,10442,4,35.85
206639,2022-04-26,10036,10,27.17
205356,2022-05-21,10453,4,27.41
206380,2022-12-22,10333,6,12.09
201008,2022-05-05,10477,9,44.55
204314,2022-01-25,10287,6,37.75
209702,2022-07-13,10303,1,30.05
202508,2022-04-10,10311,5,62.76
204758,2022-01-05,10208,9,16.58
202682,2022-01-19,10106,5,24.57
207311,2022-06-19,10446,6,21.65
200989,2022-10-01,10158,3,28.81
208446,2022-09-11,10121,8,34.25
204711,2022-05-01,10055,10,41.06
206479,2022-02-01,10400,4,27.84
206964,2022-05-29,10012,4,21.36
208075,2022-09-23,10145,5,76.94
204452,2022-02-06,10400,10,110.59
208447,2022-06-26,10396,9,35.58
201007,2022-12-08,10136,8,22.68
206496,2022-01-13,10468,7,69.25
209947,2022-07-02,10003,5,16.06
207688,2022-05-25,10144,9,28.01
203908,2022-09-22,10030,9,23.38
202803,2022-03-29,10237,10,18.55
204379,2022-02-15,10279,10,28.79
200098,2022-04-29,10348,2,21.5
208388,2022-01-19,10115,4,33.33
200877,2022-08-08,10104,8,33.57
201868,2022-08-21,10118,1,24.27
202665,2022-04-04,10005,5,27.52
201388,2022-09-08,10468,8,29.51
202415,2022-09-07,10360,2,49.65
208761,2022-10-09,10248,2,30.75
202637,2022-08-20,10364,8,50.02
207242,2022-02-15,10321,10,44.39
209257,2022-02-15,10121,9,44.07
208613,2022-01-14,10286,7,66.28
202883,2022-03-26,10149,8,18.92
201204,2022-11-15,10084,5,26.14
200544,2022-11-24,10454,1,79.97
201223,2022-01-03,10406,4,29.12
203172,2022-01-28,10466,2,8.1
208959,2022-06-06,10456,3,29.92
206450,2022-12-09,10231,3,35.43
206520,2022-11-29,10288,9,8.95
200654,2022-11-28,10161,10,64.52
206821,2022-06-24,10272,4,23.18
202446,2022-04-24,10460,2,39.03
205892,2022-11-27,10038,3,29.58
208412,2022-09-07,10500,3,17.39
203666,2022-02-28,10226,7,19.39
204277,2022-07-22,10142,8,20.75
204402,2022-11-11,10292,6,56.99
202569,2022-08-27,10481,4,30.76
205515,2022-08-22,10151,6,25.51
209205,2022-10-30,10114,1,20.75
203985,2022-04-05,10237,10,60.22
208167,2022-05-21,10066,8,68.86
207448,2022-11-30,10361,1,59.88
204310,2022-04-23,10341,5,42.36
203019,2022-04-19,10258,2,38.28
203681,2022-12-28,10475,6,18.03
209635,2022-12-11,10249,9,29.29
204196,2022-10-16,10457,5,23.53
200572,2022-04-07,10449,4,13.29
209524,2022-12-01,10331,2,56.18
204753,2022-01-16,10323,3,23.38
207082,2022-02-13,10180,6,60.22
204002,2022-08-18,10190,8,51.46
205629,2022-04-18,10407,8,43.74
208417,2022-08-05,10154,5,44.99
204200,2022-09-17,10196,5,24.35
201997,2022-11-08,10466,10,83.84
208963,2022-11-16,10311,3,33.84
207422,2022-07-15,10262,7,38.51
204524,2022-04-05,10419,6,23.94
208625,2022-02-25,10406,1,20.79
203407,2022-02-01,10427,4,42.04
206731,2022-08-19,10143,6,36.92
207795,2022-01-09,10342,6,22.32
209057,2022-07-10,10316,3,16.13
202793,2022-12-27,10101,6,17.55
207334,2022-07-19,10244,10,60.22
202911,2022-11-30,10490,6,24.37
207952,2022-06-10,10012,9,27.95
202415,2022-03-28,10239,9,68.39
200250,2022-01-21,10049,2,18.9
204951,2022-11-07,10042,4,23.02
208098,2022-03-17,10166,9,22.55
205289,2022-05-21,10082,4,74.37
208102,2022-05-06,10429,8,89.72
207257,2022-09-08,10291,10,48.22
205565,2022-03-25,10158,3,48.99
206437,2022-02-17,10216,3,24.77
209110,2022-03-19,10490,9,87.68
201173,2022-01-30,10158,10,37.86
208624,2022-10-12,10462,8,50.73
200835,2022-05-16,10134,1,31.41
202262,2022-05-20,10067,10,28.96
209089,2022-02-10,10336,2,76.06
204567,2022-10-09,10007,3,43.37
203815,2022-02-19,10436,2,68.42
200246,2022-09-15,10014,3,37.62
202429,2022-11-07,10073,8,21.67
209182,2022-12-26,10399,6,24.74
209118,2022-09-27,10405,7,34.86
205287,2022-05-14,10163,10,24.21
202607,2022-08-22,10066,10,19.03
209266,2022-05-08,10347,6,60.38
205930,2022-04-14,10130,1,25.22
204022,2022-09-11,10419,3,35.48
204784,2022-04-05,10466,1,38.4
206617,2022-12-03,10206,10,24.68
203151,2022-08-05,10276,9,68.4
205580,2022-03-02,10466,9,18.94
207054,2022-09-25,10256,5,37.74
207706,2022-08-29,10266,4,37.45
207619,2022-01-13,10025,9,32.23
204573,2022-05-27,10450,9,17.31
203491,2022-08-28,10281,3,51.18
200706,2022-03-30,10253,5,48.03
206997,2022-04-05,10310,3,23.62
205233,2022-11-11,10289,10,47.17
208945,2022-10-20,10164,2,39.94
205755,2022-01-25,10095,1,17.46
206960,2022-09-29,10270,10,21.61
208779,2022-06-15,10321,2,58.51
201334,2022-09-07,10110,8,38.66
205588,2022-03-28,10336,8,24.97
201847,2022-05-22,10310,3,21.56
206851,2022-05-14,10238,7,25.59
207211,2022-10-06,10381,7,26.52
207865,2022-05-06,10436,2,21.69
203317,2022-11-12,10387,9,13.86
206811,2022-05-21,10483,3,58.56
200164,2022-12-22,10425,2,53.8
207060,2022-04-13,10390,3,17.52
203057,2022-08-14,10025,2,35.45
204428,2022-03-04,10141,8,21.09
200402,2022-10-21,10117,5,29.06
208605,2022-11-02,10482,3,27.87
208236,2022-09-11,10392,5,26.74
206349,2022-06-29,10405,8,90.15
204157,2022-02-09,10482,7,26.57
200867,2022-09-21,10452,6,22.11
208210,2022-07-08,10025,1,22.62
200364,2022-01-08,10079,10,55.81
207467,2022-04-14,10068,1,14.5
206571,2022-08-13,10173,1,22.62
200579,2022-02-03,10444,10,68.27
207674,2022-08-24,10012,8,37.41
208737,2022-08-16,10288,8,36.45
206468,2022-07-07,10128,7,96.17
204150,2022-11-09,10096,6,37.46
203039,2022-01-22,10092,4,23.24
204137,2022-12-09,10141,1,28.76
200452,2022-02-09,10031,9,18.77
206537,2022-06-22,10334,1,62.05
201381,2022-06-28,10020,4,44.14
208154,2022-03-27,10146,3,58.1
201467,2022-05-13,10477,7,60.73
202738,2022-12-17,10316,5,26.92
207572,2022-01-13,10447,5,20.65
209408,2022-01-28,10390,4,32.27
206747,2022-03-25,10160,1,21.4
200880,2022-11-14,10349,5,35.96
203149,2022-12-15,10043,4,58.33
208276,2022-12-09,10254,10,30.45
207892,2022-10-07,10130,8,35.69
204144,2022-12-20,10060,2,31.6
201168,2022-09-20,10151,8,49.47
203129,2022-06-15,10467,1,23.72
203645,2022-10-20,10287,4,11.04
202526,2022-03-09,10499,3,41.91
203516,2022-08-14,10005,5,54.27
203367,2022-06-19,10467,5,41.4
207338,2022-03-27,10418,5,24.04
203555,2022-05-13,10266,4,18.77
205111,2022-06-27,10345,8,42.4
206752,2022-12-09,10130,3,35.54
200445,2022-09-09,10382,4,31.1
206364,2022-01-15,10267,1,82.37
203626,2022-08-11,10178,7,20.63
204016,2022-07-20,10253,1,80.44
203875,2022-04-17,10415,2,33.65
205497,2022-09-07,10056,7,13.23
206238,2022-03-30,10463,1,30.28
200261,2022-05-05,10457,3,53.5
204992,2022-04-23,10471,6,27.59
204025,2022-05-17,10083,6,15.84
208283,2022-09-04,10393,6,30.5
204222,2022-06-15,10099,2,21.57
204175,2022-05-30,10149,2,42.35
209174,2022-12-29,10329,6,48.75
203443,2022-12-09,10156,10,19.53
205011,2022-03-09,10190,5,23.27
200693,2022-08-09,10494,7,48.34
208347,2022-09-28,10371,7,21.55
201812,2022-11-17,10263,5,19.28
205724,2022-11-06,10080,8,18.37
201407,2022-12-15,10400,10,39.49
208032,2022-01-20,10252,6,38.65
209408,2022-10-16,10097,5,23.52
201410,2022-04-10,10260,4,33.2
203497,2022-09-09,10260,7,71.06
204372,2022-03-18,10103,4,20.35
207394,2022-05-15,10040,5,12.48
200551,2022-06-22,10273,5,41.58
209368,2022-12-29,10101,1,31.34
204332,2022-07-20,10359,1,23.22
200997,2022-08-05,10380,3,45.88
204076,2022-07-27,10308,3,50.38
206099,2022-03-15,10221,2,10.98
205555,2022-01-11,10308,2,23.9
204052,2022-10-14,10420,6,105.5
205303,2022-09-13,10124,1,44.33
208118,2022-01-12,10422,6,46.43
206102,2022-03-19,10231,5,59.53
205490,2022-06-21,10178,6,33.4
208564,2022-04-06,10063,5,49.32
205616,2022-11-02,10485,7,47.42
202248,2022-09-30,10116,1,43.36
200848,2022-06-28,10191,3,28.19
206354,2022-03-05,10062,6,36.09
208695,2022-05-12,10256,1,24.68
208070,2022-12-09,10483,7,33.33
208894,2022-09-29,10007,4,18.46
203625,2022-11-15,10155,3,22.3
200314,2022-11-28,10092,10,28.76
202376,2022-12-07,10470,9,20.66
209232,2022-04-19,10014,1,25.73
204378,2022-09-30,10455,8,30.51
208449,2022-06-17,10229,1,40.49
200574,2022-06-29,10086,5,53.23
209744,2022-02-27,10133,10,26.26
205585,2022-03-20,10183,8,64.56
205492,2022-03-02,10386,6,52.95
208949,2022-05-01,10062,7,42.61
202810,2022-07-26,10219,8,35.76
208134,2022-02-03,10405,6,38.84
209296,2022-03-11,10246,6,59.95
205670,2022-01-17,10230,6,61.06
207715,2022-01-20,10079,5,64.55
206567,2022-11-11,10149,8,33.81
203459,2022-03-10,10138,2,43.71
206117,2022-08-03,10471,7,64.83
203992,2022-06-10,10314,4,24.24
207837,2022-04-12,10376,1,28.24
200203,2022-07-25,10423,5,33.38
202775,2022-05-25,10389,3,51.92
201992,2022-02-26,10065,4,52.33
202243,2022-03-24,10013,7,29.51
208498,2022-09-26,10213,5,15.58
201687,2022-07-06,10474,4,37.45
204109,2022-01-06,10242,1,20.92
201860,2022-12-19,10493,6,15.72
205176,2022-12-16,10213,10,17.6
200722,2022-04-20,10181,6,38.99
208971,2022-05-18,10338,7,65.4
208720,2022-02-20,10485,1,33.77
204893,2022-02-20,10173,4,36.81
200343,2022-03-28,10160,9,59.83
205398,2022-03-09,10164,10,15.3
208400,2022-03-25,10465,6,42.95
204736,2022-02-11,10483,2,32.92
203406,2022-08-07,10497,4,43.95
209503,2022-02-26,10188,6,26.0
200919,2022-08-14,10395,4,22.0
205819,2022-07-15,10191,10,35.53
202044,2022-09-05,10405,7,75.53
200418,2022-06-15,10308,3,50.93
201749,2022-03-03,10256,6,25.69
207378,2022-09-20,10183,4,16.94
201099,2022-04-22,10117,3,14.28
203392,2022-09-10,10282,3,63.95
202772,2022-07-18,10196,2,20.54
206784,2022-06-27,10034,3,28.14
201545,2022-01-26,10052,10,64.11
201070,2022-09-03,10112,1,14.78
206522,2022-01-19,10252,3,69.83
201850,2022-09-22,10082,9,29.17
205053,2022-11-13,10232,4,18.65
202939,2022-01-20,10227,3,29.26
207194,2022-04-16,10233,8,23.07
205851,2022-08-25,10221,1,41.28
206673,2022-11-02,10436,5,23.95
200678,2022-09-03,10413,1,12.73
200988,2022-03-22,10422,7,29.66
209799,2022-05-30,10042,5,16.81
201502,2022-01-10,10021,2,36.68
201789,2022-11-17,10042,1,18.29
205281,2022-08-12,10397,7,25.95
205027,2022-09-21,10113,1,36.28
201425,2022-05-29,10105,3,29.78
206654,2022-10-05,10192,6,37.53
202440,2022-10-01,10017,6,46.53
206856,2022-07-13,10120,7,18.56
207367,2022-06-21,10393,1,32.07
209470,2022-09-22,10425,7,6.27
202594,2022-11-06,10129,2,37.47
204689,2022-01-26,10130,6,28.49
202436,2022-12-16,10060,8,20.25
205517,2022-12-22,10048,5,38.78
209219,2022-01-26,10029,10,59.52
206310,2022-02-03,10097,3,26.1
203539,2022-09-21,10010,8,20.65
203483,2022-05-18,10242,8,35.96
207371,2022-10-31,10314,4,16.98
202241,2022-07-02,10444,8,23.8
206378,2022-12-29,10232,5,61.02
202765,2022-08-30,10277,5,34.16
209365,2022-02-23,10284,3,12.94
204911,2022-06-17,10203,7,13.48
200403,2022-04-29,10247,9,35.91
203382,2022-05-23,10290,9,50.97
204163,2022-03-22,10264,1,14.75
207630,2022-09-02,10443,1,41.47
200087,2022-12-18,10214,10,64.4
209350,2022-12-24,10200,5,85.11
205816,2022-03-03,10433,1,39.08
205470,2022-02-15,10079,4,42.67
206276,2022-03-28,10401,1,11.4
205739,2022-04-09,10444,2,94.62
204273,2022-10-22,10343,2,24.84
209573,2022-02-22,10344,4,20.76
206523,2022-07-11,10173,8,29.15
205003,2022-03-21,10467,2,70.52
208038,2022-01-16,10069,9,99.89
206606,2022-12-26,10416,9,35.26
202064,2022-11-22,10428,2,54.55
205315,2022-07-13,10449,1,33.84
200317,2022-05-21,10087,10,19.71
201502,2022-04-18,10101,10,69.29
206130,2022-10-30,10008,9,24.26
207419,2022-09-22,10333,2,71.36
202042,2022-10-17,10200,8,63.39
204598,2022-07-28,10087,3,45.02
200118,2022-06-14,10043,1,82.64
200709,2022-12-08,10385,1,101.11
203557,2022-11-16,10109,10,30.34
203250,2022-06-01,10435,2,22.1
208061,2022-10-17,10408,7,13.04
208609,2022-09-25,10483,6,101.73
202603,2022-05-31,10152,2,26.58
201101,2022-07-26,10017,4,58.41
204421,2022-09-12,10133,2,22.86
207857,2022-12-19,10148,1,71.46
208177,2022-05-21,10277,3,23.33
206082,2022-12-09,10232,4,18.25
206658,2022-12-24,10314,10,29.84
202261,2022-04-06,10415,5,25.38
208021,2022-08-15,10366,5,44.62
200508,2022-07-12,10228,7,32.28
202379,2022-10-30,10139,10,45.32
208879,2022-11-10,10436,8,28.63
204752,2022-04-28,10399,9,23.75
209484,2022-01-05,10211,7,24.74
205495,2022-12-18,10391,5,92.06
203209,2022-08-31,10499,9,37.06
207398,2022-01-21,10028,8,12.28
206743,2022-06-01,10051,10,25.53
205648,2022-05-08,10491,9,34.76
205171,2022-05-04,10442,10,83.32
207890,2022-05-26,10261,8,55.39
200324,2022-10-04,10261,6,20.89
203557,2022-11-06,10350,4,110.96
203587,2022-06-01,10352,9,32.6
200151,2022-12-26,10008,9,61.75
200954,2022-04-21,10320,10,18.59
204354,2022-04-26,10138,10,9.98
207160,2022-07-07,10038,9,16.38
209383,2022-02-26,10111,10,6.52
200687,2022-09-08,10480,3,95.21
208501,2022-05-30,10368,3,36.87
209694,2022-06-11,10220,6,20.86
203127,2022-04-30,10337,6,41.53
206763,2022-03-11,10223,6,36.4
203395,2022-12-17,10136,5,45.17
209005,2022-04-09,10256,5,60.63
200845,2022-06-16,10360,2,28.65
201164,2022-10-25,10409,7,21.33
205904,2022-05-31,10329,4,50.09
209959,2022-11-22,10450,3,49.46
205360,2022-01-02,10463,8,34.83
200354,2022-06-01,10434,4,98.37
201872,2022-12-31,10451,4,26.6
202024,2022-03-06,10049,8,21.12
202817,2022-11-22,10292,1,40.81
203832,2022-03-10,10382,9,23.63
208257,2022-05-01,10324,7,42.43
202581,2022-04-19,10078,2,21.83
209582,2022-11-12,10105,6,27.11
209322,2022-09-04,10169,8,85.24
202486,2022-04-03,10217,5,27.04
209026,2022-09-25,10378,6,22.21
208418,2022-04-13,10119,10,59.46
202443,2022-04-22,10190,8,19.58
208919,2022-11-17,10255,6,23.42
201036,2022-10-31,10370,9,44.18
208684,2022-12-10,10266,9,52.94
207435,2022-03-03,10149,9,60.96
201548,2022-10-27,10164,6,22.79
209335,2022-05-16,10140,9,44.61
205065,2022-02-24,10347,3,26.23
206496,2022-04-18,10488,5,24.46
206183,2022-10-30,10258,2,60.44
203957,2022-09-15,10374,8,25.16
203407,2022-09-10,10269,4,38.06
200639,2022-08-10,10181,6,35.79
200172,2022-06-16,10160,6,19.39
205666,2022-06-09,10351,5,53.68
204354,2022-06-15,10400,1,43.82
203959,2022-07-24,10288,7,12.27
208708,2022-09-24,10288,10,38.04
208714,2022-05-18,10380,8,22.5
202886,2022-12-12,10226,1,57.31
202164,2022-09-05,10011,10,16.08
203945,2022-02-24,10010,7,27.71
205235,2022-07-28,10271,4,39.69
207746,2022-01-17,10273,6,34.03
202590,2022-03-09,10424,9,48.5
207754,2022-05-13,10402,5,15.5
204934,2022-07-07,10183,8,75.64
204076,2022-11-04,10457,5,43.06
205185,2022-05-18,10153,2,65.36
201093,2022-06-23,10488,4,51.27
203880,2022-04-07,10315,2,32.92
206559,2022-06-20,10334,7,17.42
202785,2022-06-03,10124,7,24.98
206065,2022-07-02,10473,3,73.32
206539,2022-08-30,10114,7,66.2
201574,2022-10-31,10278,1,24.29
205676,2022-10-12,10500,1,8.09
208060,2022-01-27,10414,9,29.77
203990,2022-12-26,10468,6,28.68
205210,2022-03-01,10213,5,29.23
204845,2022-07-21,10172,6,43.13
209285,2022-09-07,10288,6,51.32
201189,2022-12-28,10435,1,54.33
202689,2022-03-10,10174,5,41.38
204095,2022-01-21,10113,9,13.46
201875,2022-06-01,10376,4,27.92
207768,2022-04-12,10405,3,104.8
203406,2022-04-05,10483,1,39.93
209979,2022-12-27,10122,2,39.8
203932,2022-08-17,10032,3,39.64
209799,2022-05-05,10222,4,40.76
208240,2022-09-15,10119,7,10.06
205408,2022-11-18,10039,6,29.38
203861,2022-08-24,10497,8,32.49
207406,2022-06-11,10268,9,62.85
202833,2022-02-11,10233,6,33.91
205285,2022-10-03,10431,7,14.54
209589,2022-12-19,10018,4,41.06
207645,2022-03-09,10149,2,22.16
209023,2022-06-22,10397,9,18.02
204777,2022-11-27,10149,9,21.82
202735,2022-05-05,10126,4,43.43
208273,2022-06-19,10392,3,62.14
208278,2022-02-16,10302,10,42.16
206368,2022-09-18,10360,6,45.42
200821,2022-08-05,10238,3,41.95
207525,2022-11-01,10135,1,34.84
200162,2022-05-04,10151,4,46.92
207777,2022-10-20,10236,1,9.88
201932,2022-06-11,10224,2,35.01
203535,2022-07-20,10203,3,19.64
205956,2022-10-02,10256,8,59.23
203446,2022-07-25,10086,10,30.77
202790,2022-02-09,10150,4,33.63
202707,2022-09-30,10235,4,15.6
207959,2022-07-07,10345,10,55.06
203933,2022-12-21,10022,9,45.32
203385,2022-04-03,10348,7,43.75
206636,2022-02-11,10285,2,22.05
200922,2022-04-17,10269,3,22.49
208089,2022-11-24,10466,4,37.03
209774,2022-03-06,10258,4,23.4
200564,2022-12-31,10029,10,41.16
203258,2022-11-05,10213,8,11.24
202500,2022-05-15,10463,10,25.95
204566,2022-01-24,10436,10,81.32
209179,2022-01-28,10283,6,41.25
206881,2022-03-03,10050,3,36.0
203636,2022-09-30,10095,9,89.35
206030,2022-08-17,10463,10,10.3
200223,2022-01-20,10499,8,22.03
206297,2022-01-03,10407,9,27.1
200350,2022-08-06,10088,5,50.87
207314,2022-11-03,10044,3,51.31
201928,2022-05-16,10461,4,21.48
207743,2022-01-03,10278,5,54.54
208540,2022-07-12,10171,9,27.07
204732,2022-03-14,10421,9,60.69
201017,2022-12-27,10189,3,19.76
202226,2022-04-28,10353,7,31.14
207206,2022-06-03,10184,6,25.92
207170,2022-07-28,10003,4,56.15
206207,2022-02-03,10191,5,25.5
202419,2022-05-17,10118,10,32.42
206240,2022-11-14,10019,2,42.67
201893,2022-04-30,10023,7,43.49
205322,2022-04-25,10413,4,51.6
207718,2022-01-13,10030,2,36.8
206878,2022-03-10,10295,6,26.87
201125,2022-11-29,10108,2,27.8
203117,2022-09-14,10367,10,33.54
204161,2022-03-30,10281,2,37.52
204042,2022-02-16,10128,7,30.77
204433,2022-09-17,10229,1,33.43
208638,2022-08-16,10111,7,15.51
202658,2022-06-29,10136,10,46.23
